assessment_id,assessment_title,tool_version,tool_release_date,scenario,scenario_purpose,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,L8,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,criterion_description,score_id,score,statement_id,statement
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A1,d7be9f0dd52944e6c25f5469c86355a42ae446838bd9759b4986d21f7db4814b,The standard or specification has been included in a national catalogue from a Member State whose NIF is fully aligned with at least 4 out of 5 sections of the EIF according to NIFO factsheets.,9f7c1ffa-16da-4145-a6f7-8ebf4fd6d484,0,913104e8-e96d-4bb1-99f6-9f8f696e7147,"SHACL is not included in a national catalogue from a Member State. The only interest group that is currently supporting SHACL are the Semantic Web users.

However, note that SHACL is starting to be promoted by EU Member States as a relevant standard of their national standard catalogue. e.g. the Flemish (Belgium) project OSLO (Open Standard for Local Administrations).

See:
https://joinup.ec.europa.eu/news/flemish-oslo-project-puts-add  "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A2,b6ba3f2f556446c68c55833e72b217be87ad5f0dd07744e2c39c6070aff6c10f,The standard or specification facilitates the publication of public data as open data.,70efc539-7b9d-4f7a-9a89-6ad8d35ec0e6,1,0e40c8c5-1fb9-4097-958c-ce3978fef8c7,"SHACL is implemented for data validation purposes by DCAT-AP,  which is a specification that describes public sector datasets with the aim to enable cross-data portal search for datasets, and make public sector data easily searchable across borders and sectors.

DCAT-AP is used in the Open Data Support service initiated by the European Commission."
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A3,f70d8bc1b4b6e186d69ea3f7f8cc7b2d75314b84e7f481ebe13b4e6ed8b36598,All stakeholders have the opportunity to contribute to the development of the specification ,50987f88-1539-4902-b15c-d490f8ff45c5,1,b7807d44-cdb7-4da8-88a4-0a7097db90b2,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard. Also, a clear Release Notes tracking the changes of the different versions is archived.

W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies  
Technical reports:
https://www.w3.org/standards/history/shacl "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A4,7aa038b5496afb8cb229c692be9a2adc175deb2d5d47e35ad67e027c9eac28ba,A public review is part of the decision-making process.,c648f47e-af73-4d9b-86b5-60a0da0fc7d6,1,119d3c6c-d095-4926-8e51-d96cf9c95f55,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard, including a public review.

W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A5,4a006ad6785e066d16c13daf48a60ee43ec33d1de1b06613c8e656ccf330a6d5,The standard or specification is available for everyone to study.,85b97e5e-65bc-416b-9538-c8ed7cfdc930,1,a701d8b6-c2ab-4dff-a0ad-7db28d37d45c,"SHACL is publicly available for implementation and use, and therefore for everyone to study, for free on Github. Also, TopQuadrant developped a service available for free in Javascript allowing the use of SHACL features.

See:
https://github.com/w3c/data-shapes 
http://shacl.org/playground/"
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A6,e370a4af17e89cbb70bb5079082a1e21cdee85435c8fc30b12a8987f18db367f,The standard or specification is licensed on a (F)RAND basis,de4c9af7-cf8e-4e33-aa2c-2d616538174d,1,753f4740-f5fa-4eab-9f7e-7d1c53aa60d5,"The W3C Royalty-Free IPR licenses granted under the W3C Patent Policy apply to all W3C specifications, including SHACL

See:
https://www.w3.org/TR/patent-practice#ref-AC "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A7,ef096f898c938883daab1b22e784cfaf985b5e5c855e170ecf6eab6f37b01b50,The standard or specification is licensed on a royalty-free basis,c21646c6-4d3c-4139-a7a8-bf95001b9bf3,1,fe56aeeb-cfb9-4fd7-abe3-eb97fef13a22,"The W3C Royalty-Free IPR licenses granted under the W3C Patent Policy apply to all W3C specifications, including SHACL.

See:
https://www.w3.org/TR/patent-practice#ref-AC "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A8,a67ecbc29e70e62b18dba3ae4f8d1f91d5b3196777dbf8b58c6713cd517eb768,The standard or specification is sufficiently mature and has sufficient market acceptance for its use in the development of products and services.,c9fdcd9d-fda7-4d3d-b4c3-193009034572,1,5ed211c8-5fbb-464c-bfb4-c9df02711ba8,"SHACL has been used by different vendors such as TopQuadrant for  its ontology editor, which is called Topbraid, or  Netage, which is using smart data to prevent first responders getting injured.

See:
https://w3c.github.io/data-shapes/data-shapes-test-suite/ "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A9,cf1de0bf03a8ee372af0deddf9ef5c4609f5a7bb9c7e001c89d887c6789eaf56,The standard or specification fosters the creation of innovative solutions.,8702b1cf-c484-4e4a-bfde-05e1e8ee6c16,1,2b4595b3-9f2f-4df9-8b7f-b4cdc73df938,"SHACL is used in many industries and business sectors. The following are examples of this:

Wimmics 
 
The web-instrumented man-machine interactions, communities and semantics is a research team that lists many projects that are implementing the Semantic web and therefore, RDF. In the context of Wimmics, a SHACL validator has been developed. It was developed using STTL, SPARDQL Template Transformation Language and LDScript.

Netage
 
Netage is a system that uses smart data to prevent fire fighters getting injured. For this purpose, Netage implements SHACL for data validation.

See:
http://wimmics.inria.fr/
http://netage.nl/en/home/ "
e7c54a0bf908709833661be9a1644a5b4b849ba10571e784354fd9d3f0cc6447,"SHACL, Shapes constraint language",3.0.0,30/04/2019,EIF,"The European Interoperability Framework(EIF) provides guidance to public administrations on how to improve governance of their interoperability activities, establish cross-organisational relationships, streamline processes supporting end-to-end digital services, and ensure that existing and new legislation do not compromise interoperability efforts.This CAMSS Scenario allows to assess the compliance of interoperability specifications with the EIF. The objective of the obtained assessment is to determine the suitability of the assessed interoperability specification for the delivery of interoperable European public services.",5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2019-04-26,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),b79c7d7ad458099285efab0819df86bf33f868c6512e5b3b64ac2e605b705c12,1a27ab19-095b-4cc3-96cc-414cea17c523,"SHACL, Shapes constraint language",https://www.w3.org/TR/2017/REC-shacl-20170720/ ,9636eed232bdd72a742cfe71b68d60e9ec229b756af663ec6518b2809a843c23,W3C (http://www.w3.org),,,,,,,,,,,,,4/26/2019,Specification Identified by MSP,A10,0229101dfe08cbe58da1e454363d30a8178a2e120466c8db23965488cae5c8b1,The standard or specification has a strong support from at least one developer community.,41471853-14dd-4579-ab55-80c58969699a,1,59845f78-aa97-4a80-b19c-4dcd89409819,"SHACL is maintained by W3C which is an international community developing open standards. 

See:
https://www.w3.org/Consortium/"
